Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16950.0,57,12,3725.19,4,5,5,455,Loyal
16951.0,123,4,1262.75,3,3,4,334,Loyal
16952.0,109,5,798.78,3,4,3,343,Loyal
16953.0,30,1,20.8,4,1,1,411,Loyal
16954.0,1,21,6037.33,5,5,5,555,Loyal
16955.0,185,9,1261.16,3,4,4,344,Loyal
16956.0,9,2,292.34,5,2,2,522,Loyal
16957.0,239,2,416.64,2,2,2,222,Loyal
16958.0,435,1,809.44,1,1,3,113,Lost
16959.0,87,1,117.35000000000001,3,1,1,311,Loyal
16960.0,39,9,2021.98,4,4,4,444,Loyal
16961.0,116,6,773.01,3,4,3,343,Loyal
16962.0,410,1,251.04,2,1,1,211,Lost
16963.0,187,1,110.55000000000001,3,1,1,311,Loyal
16964.0,733,2,207.85,1,2,1,121,Lost
16965.0,227,1,201.19,2,1,1,211,Loyal
16966.0,8,10,2148.47,5,5,4,554,Loyal
16967.0,189,1,319.02,3,1,2,312,Loyal
16968.0,4,2,439.43,5,2,2,522,Loyal
16969.0,39,3,650.41,4,3,3,433,Loyal
16970.0,626,1,71.4,1,1,1,111,Lost
16971.0,3,2,232.20999999999998,5,2,1,521,Loyal
16972.0,383,2,786.25,2,2,3,223,Lost
16973.0,386,1,127.0,2,1,1,211,Lost
16974.0,523,2,365.5,1,2,2,122,Lost
16975.0,414,5,902.4200000000001,2,4,3,243,Lost
16976.0,267,1,251.51999999999998,2,1,1,211,Lost
16977.0,395,4,496.0,2,3,2,232,Lost
16978.0,78,3,768.88,3,3,3,333,Loyal
16979.0,4,12,2787.09,5,5,4,554,Loyal
16980.0,255,3,1473.3300000000002,2,3,4,234,Loyal
16981.0,540,1,-4620.86,1,1,1,111,Lost
16982.0,61,1,384.06,3,1,2,312,Loyal
16983.0,13,12,3699.17,5,5,5,555,Loyal
16984.0,78,19,10599.42,3,5,5,355,Loyal
16985.0,17,26,10545.76,5,5,5,555,Loyal
16986.0,30,11,4888.75,4,5,5,455,Loyal
16987.0,3,12,2524.0,5,5,4,554,Loyal
16988.0,5,2,382.67,5,2,2,522,Loyal
16989.0,7,6,1133.25,5,4,3,543,Loyal
16990.0,219,2,344.0,2,2,2,222,Loyal
16991.0,421,1,1041.21,1,1,3,113,Lost
16992.0,11,15,5460.1,5,5,5,555,Loyal
16993.0,463,3,1688.15,1,3,4,134,Lost
16994.0,626,1,-779.32,1,1,1,111,Lost
16995.0,372,1,-2.5,2,1,1,211,Lost
16996.0,30,13,2044.16,4,5,4,454,Loyal
16997.0,288,3,702.0,2,3,3,233,Lost
16998.0,150,7,394.02000000000004,3,4,2,342,Loyal
16999.0,23,2,484.82,4,2,2,422,Loyal
17000.0,396,2,406.3,2,2,2,222,Lost
17001.0,1,19,6640.8,5,5,5,555,Loyal
17002.0,73,8,2565.6,3,4,4,344,Loyal
17003.0,402,4,830.16,2,3,3,233,Lost
17004.0,46,4,2425.16,4,3,4,434,Loyal
17005.0,471,3,732.41,1,3,3,133,Lost
17006.0,5,8,1636.32,5,4,4,544,Loyal
17007.0,51,8,1107.6,4,4,3,443,Loyal
17008.0,429,1,81.36,1,1,1,111,Lost
17009.0,551,1,242.06,1,1,1,111,Lost
17010.0,17,2,185.46,5,2,1,521,Loyal
17011.0,30,4,536.7,4,3,2,432,Loyal
17012.0,725,1,384.16,1,1,2,112,Lost
17013.0,603,2,-3224.76,1,2,1,121,Lost
17014.0,8,4,565.58,5,3,2,532,Loyal
17015.0,29,3,1842.56,4,3,4,434,Loyal
17016.0,577,1,552.4,1,1,2,112,Lost
17017.0,3,41,8087.41,5,5,5,555,Loyal
17018.0,41,6,2287.7,4,4,4,444,Loyal
17019.0,11,13,3951.5,5,5,5,555,Loyal
17020.0,542,2,935.62,1,2,3,123,Lost
17021.0,442,6,1182.22,1,4,3,143,Lost
17022.0,31,2,260.0,4,2,2,422,Loyal
17023.0,417,3,800.18,1,3,3,133,Lost
17024.0,45,3,95.85,4,3,1,431,Loyal
17025.0,61,5,1510.6399999999999,3,4,4,344,Loyal
17026.0,185,3,208.98,3,3,1,331,Loyal
17027.0,79,10,1285.41,3,5,4,354,Loyal
17028.0,581,3,1593.83,1,3,4,134,Lost
17029.0,111,7,2137.3,3,4,4,344,Loyal
17030.0,64,1,146.87,3,1,1,311,Loyal
17031.0,12,6,2773.85,5,4,4,544,Loyal
17032.0,442,13,2150.06,1,5,4,154,Lost
17033.0,86,4,1332.79,3,3,4,334,Loyal
17034.0,16,7,1239.32,5,4,4,544,Loyal
17035.0,246,5,568.39,2,4,2,242,Loyal
17036.0,383,1,176.9,2,1,1,211,Lost
17037.0,78,2,1253.22,3,2,4,324,Loyal
17038.0,30,2,743.17,4,2,3,423,Loyal
17039.0,604,1,1954.99,1,1,4,114,Lost
17040.0,138,2,463.25,3,2,2,322,Loyal
17041.0,27,7,1670.48,4,4,4,444,Loyal
17042.0,3,5,1044.3799999999999,5,4,3,543,Loyal
17043.0,32,8,2616.55,4,4,4,444,Loyal
17044.0,9,16,11867.6,5,5,5,555,Loyal
17045.0,113,5,827.6800000000001,3,4,3,343,Loyal
17046.0,157,5,1906.07,3,4,4,344,Loyal
17047.0,85,6,2289.23,3,4,4,344,Loyal
17048.0,115,11,1991.45,3,5,4,354,Loyal
17049.0,3,25,9593.78,5,5,5,555,Loyal
17050.0,96,12,4391.66,3,5,5,355,Loyal
17051.0,194,4,714.39,2,3,3,233,Loyal
17052.0,28,1,413.75,4,1,2,412,Loyal
17053.0,129,2,496.38,3,2,2,322,Loyal
17054.0,28,6,1353.83,4,4,4,444,Loyal
17055.0,446,1,239.55,1,1,1,111,Lost
17056.0,738,1,128.60000000000002,1,1,1,111,Lost
17057.0,596,1,294.74,1,1,2,112,Lost
17058.0,82,3,1179.89,3,3,3,333,Loyal
17059.0,30,10,5584.83,4,5,5,455,Loyal
17060.0,266,1,234.24,2,1,1,211,Lost
17061.0,74,12,5116.13,3,5,5,355,Loyal
17062.0,314,7,1204.32,2,4,4,244,Lost
17063.0,9,23,3576.88,5,5,5,555,Loyal
17064.0,59,3,859.35,3,3,3,333,Loyal
17065.0,143,3,82.35,3,3,1,331,Loyal
17066.0,726,1,228.34,1,1,1,111,Lost
17067.0,725,3,454.54,1,3,2,132,Lost
17068.0,12,49,9126.43,5,5,5,555,Loyal
17069.0,28,21,5718.4,4,5,5,455,Loyal
17070.0,114,2,445.32,3,2,2,322,Loyal
17071.0,9,20,3738.45,5,5,5,555,Loyal
17072.0,625,1,282.05,1,1,2,112,Lost
17073.0,18,4,1446.09,5,3,4,534,Loyal
17074.0,563,1,203.05,1,1,1,111,Lost
17075.0,18,11,2221.38,5,5,4,554,Loyal
17076.0,36,6,1242.75,4,4,4,444,Loyal
17077.0,578,1,306.0,1,1,2,112,Lost
17078.0,36,2,378.2,4,2,2,422,Loyal
17079.0,78,1,118.80000000000001,3,1,1,311,Loyal
17080.0,22,8,955.41,4,4,3,443,Loyal
17081.0,25,6,964.39,4,4,3,443,Loyal
17082.0,33,6,4732.03,4,4,5,445,Loyal
17083.0,109,11,4035.08,3,5,5,355,Loyal
17084.0,35,4,5199.72,4,3,5,435,Loyal
17085.0,123,32,7757.41,3,5,5,355,Loyal
17086.0,7,6,2050.08,5,4,4,544,Loyal
17087.0,738,1,221.53,1,1,1,111,Lost
17088.0,28,4,1991.01,4,3,4,434,Loyal
17089.0,386,1,128.45,2,1,1,211,Lost
17090.0,4,15,3055.94,5,5,5,555,Loyal
17091.0,3,23,7777.5,5,5,5,555,Loyal
17092.0,50,14,5563.31,4,5,5,455,Loyal
17093.0,593,1,235.88,1,1,1,111,Lost
17094.0,318,3,370.40000000000003,2,3,2,232,Lost
17095.0,22,12,2312.59,4,5,4,454,Loyal
17096.0,9,17,3690.83,5,5,5,555,Loyal
17097.0,2,10,1323.95,5,5,4,554,Loyal
17098.0,382,3,591.0699999999999,2,3,3,233,Lost
17099.0,533,1,582.17,1,1,2,112,Lost
17100.0,18,2,971.74,5,2,3,523,Loyal
17101.0,10,7,2507.05,5,4,4,544,Loyal
17102.0,262,1,25.5,2,1,1,211,Lost
17103.0,722,1,424.3,1,1,2,112,Lost
17104.0,424,1,474.03,1,1,2,112,Lost
17105.0,159,2,665.78,3,2,3,323,Loyal
17106.0,389,1,491.23,2,1,2,212,Lost
17107.0,33,13,15616.82,4,5,5,455,Loyal
17108.0,664,1,174.95,1,1,1,111,Lost
17109.0,29,10,1280.1,4,5,4,454,Loyal
17110.0,165,3,510.7,3,3,2,332,Loyal
17111.0,47,2,476.58,4,2,2,422,Loyal
17112.0,503,1,205.17,1,1,1,111,Lost
17113.0,505,8,2109.16,1,4,4,144,Lost
17114.0,6,10,747.22,5,5,3,553,Loyal
17115.0,8,13,2616.29,5,5,4,554,Loyal
17116.0,648,1,389.78,1,1,2,112,Lost
17117.0,288,1,116.19999999999999,2,1,1,211,Lost
17118.0,318,1,157.02,2,1,1,211,Lost
17119.0,3,3,593.61,5,3,3,533,Loyal
17120.0,233,1,307.46,2,1,2,212,Loyal
17121.0,403,1,314.74,2,1,2,212,Lost
17122.0,119,4,570.5,3,3,2,332,Loyal
17123.0,162,3,977.17,3,3,3,333,Loyal
17124.0,185,1,298.89,3,1,2,312,Loyal
17125.0,50,1,259.35,4,1,2,412,Loyal
17126.0,152,11,2057.54,3,5,4,354,Loyal
17127.0,429,5,1155.0300000000002,1,4,3,143,Lost
17128.0,335,1,157.09,2,1,1,211,Lost
17129.0,520,1,31.85,1,1,1,111,Lost
17130.0,682,1,-18.38,1,1,1,111,Lost
17131.0,5,5,2463.17,5,4,4,544,Loyal
17132.0,452,2,1272.8,1,2,4,124,Lost
17133.0,16,13,12972.09,5,5,5,555,Loyal
17134.0,107,3,637.1,3,3,3,333,Loyal
17135.0,16,11,1943.24,5,5,4,554,Loyal
17136.0,662,1,231.68,1,1,1,111,Lost
17137.0,416,6,1133.63,1,4,3,143,Lost
17138.0,276,7,4417.27,2,4,5,245,Lost
17139.0,16,29,19491.61,5,5,5,555,Loyal
17140.0,247,1,465.32,2,1,2,212,Loyal
17141.0,418,4,754.33,1,3,3,133,Lost
17142.0,239,4,1283.75,2,3,4,234,Loyal
17143.0,417,2,924.11,1,2,3,123,Lost
17144.0,1,2,984.57,5,2,3,523,Loyal
17145.0,465,7,3014.64,1,4,5,145,Lost
17146.0,106,16,5795.99,3,5,5,355,Loyal
17147.0,23,16,3069.15,4,5,5,455,Loyal
17148.0,52,1,124.88,4,1,1,411,Loyal
17149.0,451,1,143.10000000000002,1,1,1,111,Lost
17150.0,377,6,1375.65,2,4,4,244,Lost
17151.0,735,1,231.90000000000003,1,1,1,111,Lost
17152.0,195,5,1830.5,2,4,4,244,Loyal
17153.0,24,1,213.78,4,1,1,411,Loyal
17154.0,75,1,329.34,3,1,2,312,Loyal
17155.0,18,7,892.46,5,4,3,543,Loyal
17156.0,484,2,572.07,1,2,2,122,Lost
17157.0,8,20,5139.45,5,5,5,555,Loyal
17158.0,32,6,1962.3,4,4,4,444,Loyal
17159.0,22,6,2095.44,4,4,4,444,Loyal
17160.0,31,18,10201.36,4,5,5,455,Loyal
17161.0,444,1,856.01,1,1,3,113,Lost
17162.0,29,11,1707.21,4,5,4,454,Loyal
17163.0,22,4,699.78,4,3,3,433,Loyal
17164.0,33,8,2466.4,4,4,4,444,Loyal
17165.0,284,8,1783.63,2,4,4,244,Lost
17166.0,39,3,189.49,4,3,1,431,Loyal
17167.0,380,3,867.11,2,3,3,233,Lost
17168.0,499,1,400.2,1,1,2,112,Lost
17169.0,50,6,1129.8799999999999,4,4,3,443,Loyal
17170.0,374,3,118.98,2,3,1,231,Lost
17171.0,289,2,384.59,2,2,2,222,Lost
17172.0,75,6,910.99,3,4,3,343,Loyal
17173.0,5,9,3755.65,5,4,5,545,Loyal
17174.0,218,1,59.9,2,1,1,211,Loyal
17175.0,44,5,1430.94,4,4,4,444,Loyal
17176.0,202,3,902.3199999999999,2,3,3,233,Loyal
17177.0,505,1,119.5,1,1,1,111,Lost
17178.0,731,1,436.71,1,1,2,112,Lost
17179.0,178,6,1507.26,3,4,4,344,Loyal
17180.0,56,14,2236.33,4,5,4,454,Loyal
17181.0,57,3,465.37,4,3,2,432,Loyal
17182.0,423,2,321.3,1,2,2,122,Lost
17183.0,8,8,3286.9100000000003,5,4,5,545,Loyal
17184.0,569,2,198.41000000000003,1,2,1,121,Lost
17185.0,592,3,229.46,1,3,1,131,Lost
17186.0,47,2,144.0,4,2,1,421,Loyal
17187.0,227,2,467.71,2,2,2,222,Loyal
17188.0,11,17,4361.83,5,5,5,555,Loyal
17189.0,106,5,957.63,3,4,3,343,Loyal
17190.0,59,8,1548.04,3,4,4,344,Loyal
17191.0,28,16,4810.55,4,5,5,455,Loyal
17192.0,536,1,77.83,1,1,1,111,Lost
17193.0,36,12,2254.6,4,5,4,454,Loyal
17194.0,274,3,812.5,2,3,3,233,Lost
17195.0,655,1,562.98,1,1,2,112,Lost
17196.0,428,1,352.9,1,1,2,112,Lost
17197.0,30,1,1013.01,4,1,3,413,Loyal
17198.0,24,3,1213.88,4,3,4,434,Loyal
17199.0,582,1,145.12,1,1,1,111,Lost
17200.0,387,4,356.71,2,3,2,232,Lost
17201.0,54,5,1226.44,4,4,4,444,Loyal
17202.0,421,1,160.65,1,1,1,111,Lost
17203.0,36,10,5575.88,4,5,5,455,Loyal
17204.0,169,15,5263.69,3,5,5,355,Loyal
17205.0,54,3,999.35,4,3,3,433,Loyal
17206.0,53,1,204.24,4,1,1,411,Loyal
17207.0,652,1,303.21999999999997,1,1,2,112,Lost
17208.0,396,1,115.35,2,1,1,211,Lost
17209.0,649,3,611.6,1,3,3,133,Lost
17210.0,393,1,253.37,2,1,1,211,Lost
17211.0,27,15,4002.1,4,5,5,455,Loyal
17212.0,253,3,794.41,2,3,3,233,Loyal
17213.0,40,20,5078.93,4,5,5,455,Loyal
17214.0,60,7,984.12,3,4,3,343,Loyal
17215.0,464,1,186.15,1,1,1,111,Lost
17216.0,554,1,65.05,1,1,1,111,Lost
17217.0,234,2,218.0,2,2,1,221,Loyal
17218.0,4,18,4192.68,5,5,5,555,Loyal
17219.0,32,2,259.13,4,2,1,421,Loyal
17220.0,24,21,4481.75,4,5,5,455,Loyal
17221.0,7,5,978.52,5,4,3,543,Loyal
17222.0,65,6,1605.01,3,4,4,344,Loyal
17223.0,310,3,873.53,2,3,3,233,Lost
17224.0,501,1,100.86,1,1,1,111,Lost
17225.0,582,1,131.15,1,1,1,111,Lost
17226.0,309,3,900.12,2,3,3,233,Lost
17227.0,19,12,2022.03,4,5,4,454,Loyal
17228.0,16,13,3177.24,5,5,5,555,Loyal
17229.0,96,2,318.76,3,2,2,322,Loyal
17230.0,264,23,9695.91,2,5,5,255,Loyal
17231.0,12,35,7091.07,5,5,5,555,Loyal
17232.0,3,2,421.52,5,2,2,522,Loyal
17233.0,35,3,560.86,4,3,2,432,Loyal
17234.0,183,1,149.89000000000001,3,1,1,311,Loyal
17235.0,25,8,1904.8799999999999,4,4,4,444,Loyal
17236.0,13,12,1929.26,5,5,4,554,Loyal
17237.0,11,4,1002.08,5,3,3,533,Loyal
17238.0,3,32,7783.1,5,5,5,555,Loyal
17239.0,313,6,1174.15,2,4,3,243,Lost
17240.0,596,1,130.6,1,1,1,111,Lost
17241.0,385,12,2744.14,2,5,4,254,Lost
17242.0,108,5,2889.28,3,4,5,345,Loyal
17243.0,1,80,20709.21,5,5,5,555,Champions
17244.0,53,5,1826.04,4,4,4,444,Loyal
17245.0,205,2,371.63,2,2,2,222,Loyal
17246.0,547,2,38.92,1,2,1,121,Lost
17247.0,15,1,282.19,5,1,2,512,Loyal
17248.0,120,2,546.16,3,2,2,322,Loyal
17249.0,429,1,68.03,1,1,1,111,Lost
17250.0,4,2,384.52,5,2,2,522,Loyal
17251.0,363,4,803.73,2,3,3,233,Lost
17252.0,117,2,353.86,3,2,2,322,Loyal
17253.0,18,1,178.26,5,1,1,511,Loyal
17254.0,5,3,470.73,5,3,2,532,Loyal
17255.0,41,4,799.13,4,3,3,433,Loyal
17256.0,107,5,498.93,3,4,2,342,Loyal
17257.0,436,2,192.73,1,2,1,121,Lost
17258.0,397,2,417.3,2,2,2,222,Lost
17259.0,148,6,1889.34,3,4,4,344,Loyal
17260.0,411,1,120.95,2,1,1,211,Lost
17261.0,510,1,230.44,1,1,1,111,Lost
17262.0,52,11,2757.62,4,5,4,454,Loyal
17263.0,208,1,63.440000000000005,2,1,1,211,Loyal
17264.0,424,1,279.59,1,1,2,112,Lost
17265.0,139,2,562.9,3,2,2,322,Loyal
17266.0,2,5,517.73,5,4,2,542,Loyal
17267.0,127,2,317.62,3,2,2,322,Loyal
17268.0,108,11,1733.8899999999999,3,5,4,354,Loyal
17269.0,386,1,537.46,2,1,2,212,Lost
17270.0,469,2,604.4,1,2,3,123,Lost
17271.0,736,1,210.39,1,1,1,111,Lost
17272.0,42,5,2144.53,4,4,4,444,Loyal
17273.0,424,1,141.12,1,1,1,111,Lost
17274.0,35,2,577.38,4,2,2,422,Loyal
17275.0,383,1,114.52,2,1,1,211,Lost
17276.0,400,2,451.34000000000003,2,2,2,222,Lost
17277.0,228,2,1065.3500000000001,2,2,3,223,Loyal
17278.0,241,2,271.24,2,2,2,222,Loyal
17279.0,58,1,187.82999999999998,4,2,1,421,Loyal
17280.0,438,1,118.85999999999999,1,2,1,121,Lost
17281.0,374,6,797.8499999999999,2,4,3,243,Lost
17282.0,130,5,2339.66,3,4,4,344,Loyal
17283.0,379,1,188.46,2,2,1,221,Lost
17284.0,60,11,2328.22,3,5,4,354,Loyal
17285.0,628,2,428.34,1,2,2,122,Lost
17286.0,22,3,395.48,4,3,2,432,Loyal
17287.0,26,23,4095.71,4,5,5,455,Loyal
17288.0,9,11,2499.98,5,5,4,554,Loyal
17289.0,32,11,2069.89,4,5,4,454,Loyal
17290.0,4,8,1501.44,5,4,4,544,Loyal
17291.0,308,1,550.8000000000001,2,2,2,222,Lost
17292.0,472,2,271.75,1,2,2,122,Lost
17293.0,8,17,3774.23,5,5,5,555,Loyal
17294.0,669,2,467.78999999999996,1,2,2,122,Lost
17295.0,29,3,556.95,4,3,2,432,Loyal
17296.0,730,1,338.13,1,2,2,122,Lost
17297.0,17,1,131.78,5,2,1,521,Loyal
17298.0,101,6,952.52,3,4,3,343,Loyal
17299.0,12,6,1016.08,5,4,3,543,Loyal
17300.0,391,2,393.64,2,2,2,222,Lost
17301.0,21,2,330.43,4,2,2,422,Loyal
17302.0,15,6,1119.93,5,4,3,543,Loyal
17303.0,361,1,250.04,2,2,1,221,Lost
17304.0,534,1,111.5,1,2,1,121,Lost
17305.0,649,1,2135.46,1,2,4,124,Lost
17306.0,11,23,9751.77,5,5,5,555,Loyal
17307.0,365,15,3225.67,2,5,5,255,Lost
17308.0,393,2,4511.76,2,2,5,225,Lost
17309.0,95,3,330.59000000000003,3,3,2,332,Loyal
17310.0,387,2,1025.1,2,2,3,223,Lost
17311.0,78,7,3490.66,3,4,5,345,Loyal
17312.0,139,3,644.3,3,3,3,333,Loyal
17313.0,18,2,2288.13,5,2,4,524,Loyal
17314.0,25,22,4514.7,4,5,5,455,Loyal
17315.0,1,49,9558.55,5,5,5,555,Loyal
17316.0,420,1,124.45,1,2,1,121,Lost
17317.0,46,5,2524.02,4,4,4,444,Loyal
17318.0,725,1,164.28,1,2,1,121,Lost
17319.0,669,1,29.1,1,2,1,121,Lost
17320.0,100,6,2895.77,3,4,5,345,Loyal
17321.0,8,6,1741.18,5,4,4,544,Loyal
17322.0,376,7,900.64,2,4,3,243,Lost
17323.0,15,14,1553.51,5,5,4,554,Loyal
17324.0,18,13,2148.87,5,5,4,554,Loyal
17325.0,280,3,609.5699999999999,2,3,3,233,Lost
17326.0,408,2,321.95,2,2,2,222,Lost
17327.0,410,2,152.35,2,2,1,221,Lost
17328.0,673,1,104.7,1,2,1,121,Lost
17329.0,14,5,1004.4300000000001,5,4,3,543,Loyal
17330.0,23,4,423.8,4,3,2,432,Loyal
17331.0,124,1,175.2,3,2,1,321,Loyal
17332.0,528,5,838.27,1,4,3,143,Lost
17333.0,86,1,494.25,3,2,2,322,Loyal
17334.0,301,4,634.73,2,3,3,233,Lost
17335.0,384,2,508.0,2,2,2,222,Lost
17336.0,472,1,81.12,1,2,1,121,Lost
17337.0,151,7,1944.32,3,4,4,344,Loyal
17338.0,17,20,12036.57,5,5,5,555,Loyal
17339.0,94,4,303.36,3,3,2,332,Loyal
17340.0,9,30,21411.64,5,5,5,555,Loyal
17341.0,157,5,1889.83,3,4,4,344,Loyal
17342.0,374,7,1155.8400000000001,2,4,3,243,Lost
17343.0,355,6,1259.94,2,4,4,244,Lost
17344.0,46,3,454.61,4,3,2,432,Loyal
17345.0,15,12,1484.3799999999999,5,5,4,554,Loyal
17346.0,4,27,5258.02,5,5,5,555,Loyal
17347.0,86,1,228.96,3,2,1,321,Loyal
17348.0,15,9,2476.41,5,4,4,544,Loyal
17349.0,179,5,852.25,3,4,3,343,Loyal
17350.0,8,8,1876.161,5,4,4,544,Loyal
17351.0,36,12,1988.23,4,5,4,454,Loyal
17352.0,696,1,36.25,1,2,1,121,Lost
17353.0,129,7,3155.55,3,4,5,345,Loyal
17354.0,51,4,3143.46,4,3,5,435,Loyal
17355.0,386,1,285.11,2,2,2,222,Lost
17356.0,312,5,946.47,2,4,3,243,Lost
17357.0,24,2,388.14,4,2,2,422,Loyal
17358.0,303,5,866.05,2,4,3,243,Lost
17359.0,11,2,284.46,5,2,2,522,Loyal
17360.0,17,7,1201.43,5,4,4,544,Loyal
17361.0,49,5,880.64,4,4,3,443,Loyal
17362.0,239,8,1010.54,2,4,3,243,Loyal
17363.0,395,3,940.86,2,3,3,233,Lost
17364.0,1,31,11684.55,5,5,5,555,Loyal
17365.0,13,16,8205.83,5,5,5,555,Loyal
17366.0,392,3,1094.59,2,3,3,233,Lost
17367.0,238,1,168.4,2,2,1,221,Loyal
17368.0,23,16,2213.24,4,5,4,454,Loyal
17369.0,456,1,979.1999999999999,1,2,3,123,Lost
17370.0,73,4,446.18,3,3,2,332,Loyal
17371.0,17,6,662.55,5,4,3,543,Loyal
17372.0,41,31,4325.43,4,5,5,455,Loyal
17373.0,40,7,1167.5,4,4,3,443,Loyal
17374.0,219,4,711.21,2,3,3,233,Loyal
17375.0,190,5,632.95,3,4,3,343,Loyal
17376.0,71,4,453.64,3,3,2,332,Loyal
17377.0,24,91,17851.41,4,5,5,455,Champions
17378.0,374,2,0.0,2,2,1,221,Lost
17379.0,11,1,404.66,5,2,2,522,Loyal
17380.0,434,4,643.75,1,3,3,133,Lost
17381.0,9,39,39999.19,5,5,5,555,Loyal
17382.0,65,8,902.28,3,4,3,343,Loyal
17383.0,4,2,309.99,5,2,2,522,Loyal
17384.0,19,3,507.55,4,3,2,432,Loyal
17385.0,15,1,261.11,5,2,2,522,Loyal
17386.0,8,7,2812.77,5,4,4,544,Loyal
17387.0,20,2,784.11,4,2,3,423,Loyal
17388.0,78,11,2691.57,3,5,4,354,Loyal
17389.0,1,77,54587.03,5,5,5,555,Champions
17390.0,421,1,149.3,1,2,1,121,Lost
17391.0,164,2,508.8,3,2,2,322,Loyal
17392.0,307,3,626.56,2,3,3,233,Lost
17393.0,411,2,381.15,2,2,2,222,Lost
17394.0,219,1,203.86999999999998,2,2,1,221,Loyal
17395.0,508,1,97.5,1,2,1,121,Lost
17396.0,39,16,8529.6,4,5,5,455,Loyal
17397.0,22,3,1233.18,4,3,4,434,Loyal
17398.0,115,3,653.38,3,3,3,333,Loyal
17399.0,540,1,-25111.09,1,2,1,121,Lost
17400.0,126,8,4677.05,3,4,5,345,Loyal
17401.0,541,1,114.85,1,2,1,121,Lost
17402.0,5,26,5047.08,5,5,5,555,Loyal
17403.0,36,2,400.57,4,2,2,422,Loyal
17404.0,4,28,46006.82,5,5,5,555,Loyal
17405.0,1,5,967.22,5,4,3,543,Loyal
17406.0,330,18,4592.1,2,5,5,255,Lost
17407.0,412,1,552.9,2,2,2,222,Lost
17408.0,163,4,164.89000000000001,3,3,1,331,Loyal
17409.0,185,10,7793.51,3,5,5,355,Loyal
17410.0,16,5,1214.72,5,4,4,544,Loyal
17411.0,12,9,1286.53,5,4,4,544,Loyal
17412.0,3,19,4384.98,5,5,5,555,Loyal
17413.0,405,2,560.14,2,2,2,222,Lost
17414.0,44,6,2249.52,4,4,4,444,Loyal
17415.0,80,1,507.84,3,2,2,322,Loyal
17416.0,30,25,17221.47,4,5,5,455,Loyal
17417.0,549,1,164.18,1,2,1,121,Lost
17418.0,42,3,670.0600000000001,4,3,3,433,Loyal
17419.0,11,20,6474.92,5,5,5,555,Loyal
17420.0,50,8,1074.53,4,4,3,443,Loyal
17421.0,386,3,1059.41,2,3,3,233,Lost
17422.0,16,20,3341.65,5,5,5,555,Loyal
17423.0,45,5,1084.17,4,4,3,443,Loyal
17424.0,428,1,-176.96,1,2,1,121,Lost
17425.0,19,2,759.17,4,2,3,423,Loyal
17426.0,4,17,7606.37,5,5,5,555,Loyal
17427.0,72,1,100.8,3,2,1,321,Loyal
17428.0,1,51,31238.06,5,5,5,555,Loyal
17429.0,121,7,1342.16,3,4,4,344,Loyal
17430.0,33,4,735.17,4,3,3,433,Loyal
17431.0,313,1,403.3,2,2,2,222,Lost
17432.0,18,9,1751.39,5,4,4,544,Loyal
17433.0,88,2,569.96,3,2,2,322,Loyal
17434.0,2,9,2333.42,5,4,4,544,Loyal
17435.0,411,1,331.35,2,2,2,222,Lost
17436.0,2,7,521.31,5,4,2,542,Loyal
17437.0,530,1,373.17,1,2,2,122,Lost
17438.0,247,6,1412.6200000000001,2,4,4,244,Loyal
17439.0,656,1,325.74,1,2,2,122,Lost
17440.0,148,6,314.26,3,4,2,342,Loyal
17441.0,732,1,293.35,1,2,2,122,Lost
17442.0,29,23,4500.7,4,5,5,455,Loyal
17443.0,220,1,534.24,2,2,2,222,Loyal
17444.0,148,3,2940.04,3,3,5,335,Loyal
17445.0,631,1,-506.51,1,2,1,121,Lost
17446.0,177,2,120.9,3,2,1,321,Loyal
17447.0,40,2,541.53,4,2,2,422,Loyal
17448.0,145,54,10192.73,3,5,5,355,Loyal
17449.0,2,14,4935.15,5,5,5,555,Loyal
17450.0,8,61,233579.38999999998,5,5,5,555,Champions
17451.0,1,10,1648.95,5,5,4,554,Loyal
17452.0,603,1,-227.28,1,2,1,121,Lost
17453.0,18,2,486.71999999999997,5,2,2,522,Loyal
17454.0,192,11,1532.64,2,5,4,254,Loyal
17455.0,204,1,131.7,2,2,1,221,Loyal
17456.0,365,2,1225.42,2,2,4,224,Lost
17457.0,127,18,5799.01,3,5,5,355,Loyal
17458.0,15,2,529.58,5,2,2,522,Loyal
17459.0,43,2,657.3,4,2,3,423,Loyal
17460.0,79,21,2007.4,3,5,4,354,Loyal
17461.0,23,3,757.46,4,3,3,433,Loyal
17462.0,51,3,662.94,4,3,3,433,Loyal
17463.0,16,9,2537.91,5,4,4,544,Loyal
17464.0,158,4,879.74,3,3,3,333,Loyal
17465.0,426,9,2533.64,1,4,4,144,Lost
17466.0,10,2,763.28,5,2,3,523,Loyal
17467.0,395,1,102.6,2,2,1,221,Lost
17468.0,10,3,194.8,5,3,1,531,Loyal
17469.0,16,22,4958.34,5,5,5,555,Loyal
17470.0,45,11,2804.87,4,5,4,454,Loyal
17471.0,475,1,321.65000000000003,1,2,2,122,Lost
17472.0,191,4,935.1,2,3,3,233,Loyal
17473.0,401,3,592.15,2,3,3,233,Lost
17474.0,600,1,1047.0,1,2,3,123,Lost
17475.0,79,1,194.37,3,2,1,321,Loyal
17476.0,393,4,446.51,2,3,2,232,Lost
